product_code,product_name,stock_qty,rate,mrp,batch_no,expiry_date,strip_size,pack_number,unit_label,invoice_number,purchase_date,purchase_bill_no,supplier_code,distributor_name,distributor_address,drug_license_1,gstin,phone
57724,RING GUARD CREAM ,2,70,90,A0635,2028-02-01,1,1,,2500173003626,2025-10-22,25-26/0000235,10268,FATHIMA MATHA MEDICALS,,,,
57648,DOLOGEL ,2,85.54,118,DLG25003,2027-03-01,1,1,,LP-25-36220,2025-10-23,25-26/0000237,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
58889,EXAM GLOVES SURAKSHA L,98,250,500,SUP020161,2030-08-01,100,100,,25-17015,2025-10-23,25-26/0000239,1080,LINK SURGICALS,KANNUR,0,32AACFL1761F1ZS,0
58888,EXAM GLOVES SURAKSHA M,9,250,500,SUP020158,2030-06-01,100,100,,25-17015,2025-10-23,25-26/0000239,1080,LINK SURGICALS,KANNUR,0,32AACFL1761F1ZS,0
58891,BUDECORT 200 INH,1,324.8,426,5SN0012,2027-11-01,1,1,,IL-25-32244,2025-10-23,25-26/0000240,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
58892,ODIHALE 50 INH,1,548.57,670,I501601,2027-03-01,1,1,,IL-25-32244,2025-10-23,25-26/0000240,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
43874,SYNDOPA 110,128,21.48,28,GKG1162A,2029-06-01,15,15,,IL-25-32356,2025-10-23,25-26/0000241,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
45837,BUDS JAR,1,41,60,KIWI 09,2027-09-01,1,1,,B2C-1155/25-26,2025-10-23,25-26/0000243,1052,GENERAL TRADE LINKS,KANNUR,0,32AAEFG2263D1ZI,0
46004,HITEK BOLUS,20,45.71,60,VB1119,2027-06-01,1,1,,3363,2025-10-24,25-26/0000244,10302,english pharma,,,,
57313,SENSODYNE FRESHGEL 40G,2,70.391,85,33061020,2026-06-01,1,1,,A9917-25/26,2025-10-25,25-26/0000245,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57318,PARODONTAX ULTRA 75G,3,91.925,111,33061020,2026-06-01,1,1,,A9917-25/26,2025-10-25,25-26/0000245,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57321,SENSODYNE DEEP CLEAN 40G,5,73.714,89,33061020,2026-06-01,1,1,,A9917-25/26,2025-10-25,25-26/0000245,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57322,SENSODYNE DEEP CLEAN 70G,1,110.971,134,33061020,2026-06-01,1,1,,A9917-25/26,2025-10-25,25-26/0000245,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57315,SENSODYNE REPAIR PROTECT 70G,2,165.629,200,33061020,2026-06-01,1,1,,A9917-25/26,2025-10-25,25-26/0000245,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57004,GINGER CANDY,1,109.52,150,1704,2028-06-01,75,75,,7705,2025-10-25,25-26/0000246,10315,AMALA STATIONERY,ANGADIKADAVU,,,
58899,MAMYPOKO M 64,1,594.46,699,1322,2028-06-01,1,1,,A2921-25/26,2025-10-25,25-26/0000247,10320,FORTUNE TRADE LINK,,,,
58902,MAMYPOKO M 40,3,519.86,625,1322,2028-06-01,1,1,,A2921-25/26,2025-10-25,25-26/0000247,10320,FORTUNE TRADE LINK,,,,
58908,MAMYPOKO M 22,2,259.54,327,1322,2028-06-01,1,1,,A2921-25/26,2025-10-25,25-26/0000247,10320,FORTUNE TRADE LINK,,,,
57171,MAMYPOKO M 16,2,156.25,197,1322,2028-06-01,1,1,,A2921-25/26,2025-10-25,25-26/0000247,10320,FORTUNE TRADE LINK,,,,
58911,EVA LIP BALM,1,21.19,30,1322,2028-06-01,1,1,,A2921-25/26,2025-10-25,25-26/0000247,10320,FORTUNE TRADE LINK,,,,
55549,ZINCODERM GM,3,49,65,ZGN2502,2026-12-31,1,1,,MCRB-25-26-16070,2025-10-25,25-26/0000249,10310,MCRB PHARMA,,,,
58919,HIFENAC P,50,81.43,106.88,K2501712,2027-06-30,1,15,,MCRB-25-26-16070,2025-10-25,25-26/0000249,10310,MCRB PHARMA,,,,
58921,LOSAKIND H,40,73.07,95.91,J9AHY001,2027-03-31,10,10,,MCRB-25-26-16070,2025-10-25,25-26/0000249,10310,MCRB PHARMA,,,,
58922,EBAST 10,50,82.14,107.81,EBAS0054,2026-01-31,1,10,,MCRB-25-26-16070,2025-10-25,25-26/0000249,10310,MCRB PHARMA,,,,
58923,PREMARIN 0.625MG,56,986.8,1295.17,MM3004,2027-07-30,1,28,,MCRB-25-26-16070,2025-10-25,25-26/0000249,10310,MCRB PHARMA,,,,
58924,NEXITO 10,150,109.88,144.22,SIG0995A,2028-05-30,1,15,,MCRB-25-26-16070,2025-10-25,25-26/0000249,10310,MCRB PHARMA,,,,
58925,NEXITO 15,36,114.29,150,SIG1385A,2027-06-30,1,10,,MCRB-25-26-16070,2025-10-25,25-26/0000249,10310,MCRB PHARMA,,,,
58926,NEXITO 5,8,61.28,78,SIG0987A,2027-03-30,10,15,,MCRB-25-26-16070,2025-10-25,25-26/0000249,10310,MCRB PHARMA,,,,
58927,ENO LEMON 5GM,79,476.191,600,S250484,2027-06-30,1,60,60,A9921-25/26,2025-10-25,25-26/0000250,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57324,SENSODYNE FRESHGEL 150G,1,185.524,224,BSG25140,2027-06-30,1,1,,A9921-25/26,2025-10-25,25-26/0000250,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57325,SENSODYNE FRESHMINT 150G,2,185.524,224,BGM250461,2027-06-30,1,1,,A9921-25/26,2025-10-25,25-26/0000250,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57322,SENSODYNE DEEP CLEAN 70G,3,110.971,134,BCD250079,2028-06-30,1,1,,A9921-25/26,2025-10-25,25-26/0000250,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57515,WRIST BRACE LEEFORD,1,180,260,LWBN020,2029-08-01,1,1,,796,2025-10-25,25-26/0000251,10283,MADHAVI ENTERPRISES,,,,9496360332
57470,OTOBIOTIC PL E/D,3,97.86,125,de5h021,2027-01-01,1,1,,18238,2025-10-27,25-26/0000254,1100,MODERN PHARMA,KANNUR,0,32AAEFM3567C1ZN,0
57462,CANDID POWDER 100GM,1,124.29,170,71250060,2029-01-01,1,1,,18238,2025-10-27,25-26/0000254,1100,MODERN PHARMA,KANNUR,0,32AAEFM3567C1ZN,0
57359,PAIN OUT,5,58.23,75,2024,2026-09-01,1,1,,8670,2025-10-27,25-26/0000255,1057,HIND PHARMA,KANNUR,0,32AAGFH2002R1ZJ,0
57357,ORTHODONTIC BRUSH,5,56.5,80,3103,2027-03-01,1,1,,8670,2025-10-27,25-26/0000255,1057,HIND PHARMA,KANNUR,0,32AAGFH2002R1ZJ,0
57358,INTERDENTAL BRUSH,6,115.6,140,P M,2027-05-01,1,1,,8670,2025-10-27,25-26/0000255,1057,HIND PHARMA,KANNUR,0,32AAGFH2002R1ZJ,0
56859,B PROTIN CF 200GM,1,206.79,275,BPCH250715,2027-06-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
56861,B PROTIN DF 200GM,2,264.42,350,BPCH250501,2027-04-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
59933,B PROTIN VF 500GM,1,505.11,650,BPVAE250501,2027-04-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
59936,GABAWIN 25 TAB,28,60.72,80,MT25-453,2028-06-01,10,10,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
56865,GABAWIN 50 TAB,1,95,120,MT25-226,2028-03-01,10,10,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
59939,ALKOF PLUS  SYRUP,3,15,38,25230024,2027-01-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
56873,PEDIFLOR KIDS TOOTH PASTE,1,92.19,118,BPD25036,2028-08-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
59943,MENSTRUAL CUP M I ACTIVE,1,186,300,MMCF006,2030-05-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
59942,MENSTRUAL CUP L I ACTIVE,2,186,300,MLCF006,2030-05-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
59944,HISTAC MPS 170ML,3,34,65,MWC0055,2027-06-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
57830,MAGNESIUM SULPHATE PASTE 400GM,2,34,65,2703,2028-06-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
56888,SUGAR FREE GOLD TAB 100`S,1,66.6,75,BWSB0716,2027-06-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
56885,MAGNESIUM SULPHATE PASTE 50GM,5,18.5,40,2678,2028-05-01,1,1,,BP,2025-10-28,25-26/0000256,10314,MUDRA ENTERPRISES,,,,
45943,LNGIPTIN 5/500,60,26,60,T251503,2027-07-01,10,10,,A001891,2025-10-28,25-26/0000257,10296,alka associates,,,,
59946,LOSASTRUM 50,95,18,30,LWSIL401,2026-11-01,15,15,,A001891,2025-10-28,25-26/0000257,10296,alka associates,,,,
59947,PREGABRIAL 50,66,14,45,BGSIE501,2027-04-01,10,10,,A001891,2025-10-28,25-26/0000257,10296,alka associates,,,,
57875,VRIZIDE M 60,100,20,40,CBT25-0996,2027-06-01,10,10,,A001891,2025-10-28,25-26/0000257,10296,alka associates,,,,
59949,MEDIMIX SOAP 125GM,4,40.69,50,3401110,2028-06-01,1,1,,ASP03970,2025-10-30,25-26/0000258,10313,MINI AGENCIES,,,,
57857,CERELAC STAGE 5(18+) GRAIN VEG,1,296.2,299,52210453a7g,2026-08-01,1,1,,NAS12186,2025-10-30,25-26/0000259,10313,MINI AGENCIES,,,,
57680,CERELAC STAGE 4(12+)WHEAT HONEY,1,283.97,290,52460451DCG,2026-08-01,1,1,,NAS12186,2025-10-30,25-26/0000259,10313,MINI AGENCIES,,,,
57490,POLO MINT,70,4.18,5,52241519FAG,2026-06-01,1,1,,NAS12186,2025-10-30,25-26/0000259,10313,MINI AGENCIES,,,,
59950,POLO MINT 10/-,5,8.28,10,52221519RAG,2028-06-01,1,1,,NAS12186,2025-10-30,25-26/0000259,10313,MINI AGENCIES,,,,
57412,LACTOGEN 1 TIN,1,524.25,600,52340453T1G,2026-06-01,1,1,,NAS12186,2025-10-30,25-26/0000259,10313,MINI AGENCIES,,,,
59951,NESTUM STAGE 2 VEGETABLES,1,191.35,219,52140453A1G,2028-06-01,1,1,,NAS12186,2025-10-30,25-26/0000259,10313,MINI AGENCIES,,,,
59953,MAMYPOKO M 30,1,296.84,365,1225,2028-06-01,1,1,,A302825/26,2025-10-30,25-26/0000260,10320,FORTUNE TRADE LINK,,,,
59954,SOFY XL 18`S,2,100,120,3813751,2028-06-01,1,1,,A302825/26,2025-10-30,25-26/0000260,10320,FORTUNE TRADE LINK,,,,
59955,NAN EXLAPRO 1,2,899.96,1030,5122453T3G,2026-06-01,1,1,,NAS12187,2025-10-30,25-26/0000261,10313,MINI AGENCIES,,,,
57417,PUREPET KITTEN 180GM,3,71,99,APKC05/25,2027-08-01,1,1,,NP2223-4390,2025-10-30,25-26/0000262,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
59957,SELAMEC 1ML,3,420,560,L2308,2026-09-01,1,1,,NP2223-4390,2025-10-30,25-26/0000262,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
59958,INCRELAC BOLUS ,1,152,190,PTI25062,2028-04-01,1,1,,NP2223-4390,2025-10-30,25-26/0000262,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
57100,ERINA EP SHAMPOO,2,217.9,306,502500427,2028-09-01,1,1,,NP2223-4390,2025-10-30,25-26/0000262,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
59959,FOLEYS CATHETER 18,1,35,100,G25B120504,2030-01-01,1,1,,2500173003768,2025-10-29,25-26/0000263,10268,FATHIMA MATHA MEDICALS,,,,
57341,SYRINGE 2ML,1,2.75,5,447252SA1,2029-10-01,1,1,,2500173003768,2025-10-29,25-26/0000263,10268,FATHIMA MATHA MEDICALS,,,,
44573,BREATH EAZY 400,1,297.5,385,A049425,2027-08-01,1,1,,2500173003768,2025-10-29,25-26/0000263,10268,FATHIMA MATHA MEDICALS,,,,
59960,TREMIDON ,100,101.43,135,ARY06AEA,2027-06-01,10,10,,IL-25-33520,2025-10-30,25-26/0000265,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
46117,BUDECORT 100 INH,1,228.8,310,5SN1030,2027-03-01,1,1,,IL-25-33520,2025-10-30,25-26/0000265,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
57751,LEVOLIN 1.25 RESPULES,5,32.55,43,5SA0253,2027-01-01,5,5,,IL-25-33520,2025-10-30,25-26/0000265,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
57640,ROZALET 20/75,50,193.57,250,FHC0599,2027-05-01,10,10,,IL-25-33520,2025-10-30,25-26/0000265,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
59962,LACTIFIBER GRANULES,3,275.72,360,GKG1460A,2027-07-01,1,1,,IL-25-33520,2025-10-30,25-26/0000265,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
57756,MAXMALA 75,46,179.29,235,GKG0676A,2027-09-01,10,10,,IL-25-33520,2025-10-30,25-26/0000265,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
43934,FORACORT 100 RC,1,105.6,140,5SA0617,2027-02-01,1,1,,IL-25-33520,2025-10-30,25-26/0000265,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
57803,SIMILAC ADVANCE 1,1,674.67,805,78035MN1,2026-12-01,1,1,,LP-25-37661,2025-10-30,25-26/0000266,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57805,SIMILAC ADVANCE 3,2,674.67,805,79010MN1,2027-01-01,1,1,,LP-25-37661,2025-10-30,25-26/0000266,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
59964,CYCLOPAM SUSP 60ML,1,73.57,95,25330100,2027-12-01,1,1,,LP-25-37661,2025-10-30,25-26/0000266,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57753,CALDIKIND P SYP,3,114.29,150,P7AIY007,2026-08-01,1,1,,LP-25-37661,2025-10-30,25-26/0000266,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
59966,HIM BABY SOAP REFRESHING 75GM,1,47.5,62,272500291,2028-05-01,1,1,,2500173003798,2025-10-30,25-26/0000264,10268,FATHIMA MATHA MEDICALS,,,,
57129,RABISTRUM ACF,88,28,50,LGN12/202/18,2026-05-01,10,10,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
59968,HYDROQUIZ 400,100,80.25,120,GPSIL402,2026-11-01,10,10,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56667,STERISCOX 120,60,30.3,60,T240977,2027-04-01,10,10,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56720,GLIDAPAFLOZIN M10/1000,105,54.6,110,25S3GTA566,2027-05-01,15,15,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56717,ST GLIPTIN M 50/500,61,32.5,85,SRSID504,2027-03-01,15,15,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56760,CGMAC 50,100,10.63,25,CC25250052,2027-05-01,10,10,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57301,QT-PINE 100,70,18.5,45,PX8LT01,2026-07-01,10,10,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56953,VOGLISLOW 0.3,105,7.5,20,PX8LM02,2026-06-01,10,10,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56675,FABRICAL D3 60K,170,18.32,50,BC25005B,2027-03-01,4,4,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56695,FABRICAL D3 TAB,40,9,30,AMN03BLA,2027-03-01,15,15,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
59969,COTTON 125GM,1,55,100,273,2027-09-01,1,1,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
59970,COTTON 150GM,2,50,120,293,2028-07-01,1,1,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57399,STYLETAURINE ,1,29.25,60,293725013,2027-04-01,15,15,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57231,RANIGO 150,2,18.75,35,T4559,2027-04-01,30,30,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56680,CGLIM 1 MG,232,3,10,CT25230611B,2027-06-01,10,10,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
44771,ROLL BANDAGE 15X3,2,60,140,1025,2030-01-01,10,10,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56676,CLOSAN CREAM,2,23.44,50,2315,2026-10-01,1,1,,25000730013802,2025-10-25,25-26/0000267,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
46239,OMNIGEL,3,64.15,110,5D213,2027-07-01,1,1,,ME16036,2025-10-31,25-26/0000269,10314,MUDRA ENTERPRISES,,,,
59975,SEBAMED BABY CREAM 50GM,1,190.68,262,5A167A25,2028-06-01,1,1,,494,2025-10-31,25-26/0000270,10329,BEST MARKETING,,,,
59978,SEBAMED BABY MASSAGE OIL 150ML,2,444.93,611,5C257C05,2028-07-01,1,1,,494,2025-10-31,25-26/0000270,10329,BEST MARKETING,,,,
59979,SEBAMED BABY POWDER 100GM,2,296.61,362,4M088M45,2027-08-01,1,1,,494,2025-10-31,25-26/0000270,10329,BEST MARKETING,,,,
57873,BENZAC AC GEL WASH,3,426.43,550,5DF16,2026-11-01,1,1,,SP-25-16856,2025-10-16,25-26/0000223,1146,SHREYAS PHARMACEUTICALS,KANNUR,0,32AAKFS1960R1ZN,0
59980,AJAY TOOTH BRUSH,4,13.1,22,9603,2028-06-01,1,1,,7934,2025-11-01,25-26/0000271,10315,AMALA STATIONERY,ANGADIKADAVU,,,
59981,ALUM STONE,9,12.712,20,3506,2028-06-01,1,1,,7934,2025-11-01,25-26/0000271,10315,AMALA STATIONERY,ANGADIKADAVU,,,
59982,VI JOHN SHAVING LOTION,1,80.95,130,3307,2028-06-01,1,1,,7934,2025-11-01,25-26/0000271,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57410,COLGATE 100GM,2,60,70,3306,2028-06-01,1,1,,7934,2025-11-01,25-26/0000271,10315,AMALA STATIONERY,ANGADIKADAVU,,,
58897,CLOSE UP PASTE 40GM,3,17.14,20,9619,2026-06-01,1,1,,7934,2025-11-01,25-26/0000271,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56846,HIM BABY SOAP EXTRA MOIST 125GM,1,61.9,95,109240518,2027-08-01,1,1,,7934,2025-11-01,25-26/0000271,10315,AMALA STATIONERY,ANGADIKADAVU,,,
44642,SCRABIC LOTION,1,32,50,DLSV5001,2027-01-01,1,1,,818,2025-11-01,25-26/0000272,10283,MADHAVI ENTERPRISES,,,,9496360332
57019,ELMOVEL F,2,58,80,DLRC5001,2027-02-01,1,1,,818,2025-11-01,25-26/0000272,10283,MADHAVI ENTERPRISES,,,,9496360332
59989,LS BELT S,1,190,400,LS-C25286,2027-03-01,1,1,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56660,LS BELT M,3,202,400,LS-E5285,2028-05-01,1,1,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
59990,LS BELT L,2,202,400,LS-E25284,2028-05-01,1,1,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57395,LS BELT XL,4,202,400,LS-G25283,2028-07-01,1,1,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
44470,KNEE CAP M,1,78,150,KP-F25309,2028-06-01,1,1,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
44485,KNEE CAP XL,2,73,150,KP-H25307,2028-08-01,1,1,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
59991,WRIST BRACE OPTIKA,2,65,150,TB-E25346,2028-05-01,1,1,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56746,NORTIFRENCH 400,24,25,50,T-2504150/A,2027-03-01,10,10,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57110,DEXOLAC 3 400GM,1,402.6,465,2507297901,2026-10-01,1,1,,25-26/24583,2025-11-01,25-26/0000274,1126,RAM AGENCIES,KANNUR,0,32AACFR7971D1ZA,0
59948,LOREAL CONDITIONER,1,200,279,B54485920N,2028-09-30,1,1,,AMZN02NOV2025,2025-11-02,25-26/0000276,10325,AMAZON,,,,
59995,COLGATE TOTAL 120GM,1,90,175,B2552,2027-07-30,1,1,,AMZN02NOV2025,2025-11-02,25-26/0000276,10325,AMAZON,,,,
59996,COLGATE VISIBLE WHITE 120GM,3,100,200,BO2T3,2028-04-30,1,1,,AMZN02NOV2025,2025-11-02,25-26/0000276,10325,AMAZON,,,,
59997,HHSALIC OINT 10GM,2,160.71,200,C253,2027-04-01,1,1,,TL-25-21819,2025-10-30,25-26/0000275,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
61001,QUTAN 300,50,239.11,310,N2501251,2028-03-01,10,10,,TL-25-22173,2025-11-03,25-26/0000277,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
61003,OTOCIN C EAR DROPS,1,60.06,78,F5IBY003,2026-08-01,1,1,,LP-25-38254,2025-11-03,25-26/0000278,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
61004,LICAB XL TAB,50,54.97,72,2LR4M001,2028-06-01,10,10,,LP-25-38254,2025-11-03,25-26/0000278,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
61005,BETZEE CREAM ,2,16.29,23,BZC2501,2026-12-01,1,1,,IL-25-34056,2025-11-03,25-26/0000279,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
61007,GABAWIN ER 82.5,50,160,210,CJP02ACA,2027-02-01,10,10,,IL-25-34034,2025-11-03,25-26/0000280,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
61008,ETIZOLA 0.25,33,58.21,76,182522562B,2029-01-01,15,15,,IL-25-34034,2025-11-03,25-26/0000280,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
61009,SIZODON 2,50,36.46,48,SIG1367A,2028-05-01,10,10,,IL-25-34034,2025-11-03,25-26/0000280,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
57429,LETOLIFE 2.5,100,12.5,45,T242554,2026-11-01,10,10,,A001924,2025-10-31,25-26/0000284,10296,alka associates,,,,
59999,PREGANIST NT 75/10,35,17.5,45,YT-250116B,2027-04-01,10,10,,A001924,2025-10-31,25-26/0000284,10296,alka associates,,,,
57614,CLOX 0.25 TAB,52,4.6,18,NR/250917,2028-02-01,10,10,,A001924,2025-10-31,25-26/0000284,10296,alka associates,,,,
60002,ALLOPURIC 100,90,11.8,20,FUSIJ402,2026-09-01,10,10,,A001924,2025-10-31,25-26/0000284,10296,alka associates,,,,
57298,BENIPRIME 4,100,11,30,AMN01CFA,2027-02-01,10,10,,A001924,2025-10-31,25-26/0000284,10296,alka associates,,,,
57576,BENIPRIME 8,30,16.5,40,HASIK402,2026-10-01,10,10,,A001924,2025-10-31,25-26/0000284,10296,alka associates,,,,
57619,LACOSMILE 50,20,23,58,AMN01D0A,2027-02-01,10,10,,A001924,2025-10-31,25-26/0000284,10296,alka associates,,,,
57860,MOXIDIP 0.2,200,11.5,30,MXT240601,2026-05-01,10,10,,A001924,2025-10-31,25-26/0000284,10296,alka associates,,,,
61018,THEA VITAMIN C SERUM,1,350,650,V/J/FS6009,2026-07-01,1,1,,250017300710,2025-11-04,25-26/0000287,10322,MED WORLD PHARMA,,,,
57832,BENZOIN TINCTURE 15ML,4,10.25,16,TB01,2026-06-01,1,1,,250017300710,2025-11-04,25-26/0000287,10322,MED WORLD PHARMA,,,,
61020,MEDIGRIP 2.5*1M,2,10.25,30,C3165,2027-01-01,1,1,,250017300710,2025-11-04,25-26/0000287,10322,MED WORLD PHARMA,,,,
61021,MEDIGRIP 5*5,3,62.58,120,C4074013,2027-06-01,1,1,,250017300710,2025-11-04,25-26/0000287,10322,MED WORLD PHARMA,,,,
61023,CETAPHIL GENTLE SKIN CLEANSER 125ML OILY SKIN,1,400,629,B5NB137,2028-06-01,1,1,,AMZN02NOV2025,2025-11-02,25-26/0000276,10325,AMAZON,,,,
57867,CETAPHIL MOIST LOTION 100ML,1,451,589,B5MZ100,2028-04-01,1,1,,AMZN02NOV2025,2025-11-02,25-26/0000276,10325,AMAZON,,,,
57639,CETAPHIL GENTLE SKIN CLEANSER 250ML,2,440,692,B5NA339,2028-03-01,1,1,,AMZN02NOV2025,2025-11-02,25-26/0000276,10325,AMAZON,,,,
61024,LOREAL SHAMPOO,2,170,227,B53188104C,2028-09-01,1,1,,AMZN02NOV2025,2025-11-02,25-26/0000276,10325,AMAZON,,,,
61025,HORLICKS DIABETES PLUS,2,593,750,0820BB,2026-11-01,1,1,,AMZN02NOV2025,2025-11-02,25-26/0000276,10325,AMAZON,,,,
